cliente_id,churn,cliente_idoso,cliente_tem_parceiro,cliente_tem_dependentes,meses_contrato,servico_telefonico,multiplas_linhas,assinatura_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_a_cabo,streaming_filmes,contrato,fatura_online,forma_pagamento,faturamento_mensal,faturamento_total,cliente_masculino,contas_diarias
8208-EUMTE,False,False,False,False,16,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,False,Cheque,54.85,916.15,True,1.8283333333333334
8212-CRQXP,False,False,True,False,22,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,True,Cartão de crédito,80.0,1706.45,False,2.6666666666666665
8212-DJRCH,False,False,True,True,5,True,Não,Fibra Ótica,Sim,Não,Sim,Não,Não,Sim,Mensal,True,Cheque,90.35,434.5,True,3.0116666666666663
8213-TAZPM,False,False,True,True,69,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,True,Transferência bancária,108.75,7493.05,False,3.625
8215-NGSPE,False,False,True,True,42,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.0,833.55,False,0.6666666666666666
8216-AZUUZ,False,False,True,True,42,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Sim,Sim,Dois anos,True,Cheque eletrônico,100.4,4303.65,False,3.3466666666666667
8217-QYOHV,False,False,False,False,5,True,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,True,Cheque,55.75,266.95,True,1.8583333333333334
8218-FFJDS,False,False,True,False,72,True,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,True,Transferência bancária,86.4,6058.95,False,2.8800000000000003
8219-VYBVI,False,False,False,True,39,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,25.0,1004.35,True,0.8333333333333334
8220-OCUFY,False,False,False,False,21,True,Não,DSL,Sim,Não,Sim,Sim,Não,Não,Anual,True,Cheque eletrônico,60.25,1258.35,False,2.0083333333333333
8221-EQDGL,False,False,True,False,35,True,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,False,Cheque,61.0,2130.45,True,2.033333333333333
8221-HVAYI,False,False,True,True,35,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,True,Cartão de crédito,69.15,2490.15,True,2.305
8224-DWCKX,False,True,False,False,12,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cartão de crédito,73.3,828.05,True,2.4433333333333334
8224-IVVPA,False,False,False,False,27,True,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,True,Cheque,56.7,1652.95,False,1.8900000000000001
8224-KDLKN,False,False,True,True,72,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,25.0,1738.9,True,0.8333333333333334
8224-UAXBZ,False,False,True,False,58,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Não,Sim,Não,Anual,True,Cheque eletrônico,45.35,2540.1,False,1.5116666666666667
8225-BTJAU,True,True,False,False,10,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,79.25,793.55,True,2.6416666666666666
8226-BXGES,False,False,True,False,64,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Não,Não,Anual,False,Transferência bancária,89.45,5692.65,True,2.981666666666667
8229-BUJHX,False,False,True,True,71,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,20.5,1500.95,False,0.6833333333333333
8229-MYEJZ,False,False,False,False,10,True,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,51.2,498.25,False,1.7066666666666668
8229-TNIQA,True,False,False,False,4,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,45.3,196.95,False,1.51
8231-BSWXX,False,False,False,False,71,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Anual,True,Cartão de crédito,79.05,5552.5,True,2.635
8232-CTLKO,False,False,True,True,66,True,Não,DSL,Sim,Não,Não,Não,Sim,Não,Dois anos,True,Cheque eletrônico,59.75,3996.8,False,1.9916666666666667
8232-UTFOZ,False,False,False,False,69,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.95,1399.35,True,0.6649999999999999
8234-GSZYK,False,False,False,False,43,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,26.45,1110.05,True,0.8816666666666666
8237-ULIXL,False,False,True,False,72,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,24.85,1871.85,False,0.8283333333333334
8241-JUIQO,False,False,False,False,61,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Transferência bancária,19.45,1336.35,False,0.6483333333333333
8242-JSVBO,False,False,False,False,7,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,44.65,322.5,True,1.4883333333333333
8242-PDSGJ,False,False,True,False,70,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Não,Não,Dois anos,True,Cartão de crédito,39.15,2692.75,True,1.305
8242-SOQUO,False,True,False,False,5,True,Não,Fibra Ótica,Não,Sim,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,84.7,392.5,False,2.8233333333333333
8245-UMPYT,True,True,False,False,16,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,96.4,1581.2,False,3.2133333333333334
8246-SHFGA,False,False,False,False,17,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,21.1,385.55,True,0.7033333333333334
8249-THVEC,False,False,True,True,51,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.4,997.75,True,0.6466666666666666
8250-ZNGGW,False,True,False,False,5,True,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,False,Cartão de crédito,59.9,287.85,False,1.9966666666666666
8257-RZAHR,True,False,True,False,14,True,Sim,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,True,Transferência bancária,64.7,941.0,False,2.1566666666666667
8258-GSTJK,True,True,False,False,3,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,77.0,237.75,True,2.566666666666667
8259-DZLIZ,False,False,True,True,64,True,Sim,DSL,Não,Sim,Não,Não,Não,Não,Anual,True,Transferência bancária,53.85,3399.85,False,1.7950000000000002
8259-NFJTV,False,False,True,True,7,False,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,False,Cheque,34.65,246.6,False,1.155
8260-NGFNY,True,False,False,False,1,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,25.2,25.2,False,0.84
8261-GWDBQ,False,True,True,False,60,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,116.05,6925.9,False,3.868333333333333
8262-COGGB,False,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,20.45,20.45,True,0.6816666666666666
8263-JQAIK,True,True,False,False,2,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,24.45,47.5,True,0.815
8263-OKETD,False,False,False,False,20,True,Sim,DSL,Não,Sim,Não,Sim,Não,Sim,Mensal,True,Cartão de crédito,68.9,1370.35,False,2.296666666666667
8263-QMNTJ,False,False,True,False,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cheque eletrônico,115.55,8425.3,True,3.8516666666666666
8265-HKSOW,False,False,True,True,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,False,Cartão de crédito,107.45,7658.3,False,3.5816666666666666
8266-VBFQL,False,False,False,False,4,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Não,Sim,Mensal,True,Cheque eletrônico,90.4,356.65,True,3.0133333333333336
8267-KFGYD,False,False,False,True,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,21.05,21.05,True,0.7016666666666667
8267-ZNYVZ,True,False,True,False,33,True,Não,Fibra Ótica,Sim,Não,Sim,Sim,Sim,Sim,Anual,True,Cheque eletrônico,103.75,3361.05,False,3.4583333333333335
8268-YDIXR,False,False,True,False,56,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Não,Não,Anual,True,Cheque eletrônico,93.15,5253.95,True,3.105
8270-RKSAP,False,False,False,False,9,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,70.5,597.9,True,2.35
8272-ONJLV,False,False,False,False,12,True,Não,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,False,Cheque eletrônico,95.7,1184.0,True,3.19
8276-MQBYC,True,True,False,False,51,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,97.8,4913.3,True,3.26
8277-RVRSV,False,False,True,True,33,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,24.15,800.3,False,0.8049999999999999
8280-MQRQN,True,False,False,False,1,True,Não,DSL,Não,Não,Sim,Não,Não,Não,Mensal,True,Cheque,50.45,50.45,False,1.6816666666666669
8285-ABVLB,False,False,True,False,70,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.85,1328.35,False,0.6616666666666667
8286-AFUYI,False,False,False,False,1,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,47.95,47.95,True,1.5983333333333334
8290-YWKHZ,True,True,True,False,32,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,93.2,2931.0,False,3.106666666666667
8292-FRFZQ,False,False,False,False,39,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,False,Transferência bancária,41.15,1700.9,False,1.3716666666666666
8292-ITGYJ,False,False,True,True,45,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,24.65,1138.8,False,0.8216666666666667
8292-TYSPY,True,False,False,False,19,True,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,True,Cartão de crédito,55.0,1046.5,True,1.8333333333333333
8294-UIMBA,False,False,False,False,30,True,Não,Fibra Ótica,Não,Não,Não,Sim,Sim,Sim,Anual,True,Transferência bancária,94.4,2638.1,False,3.146666666666667
8295-FHIVV,False,False,False,False,7,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,19.4,168.65,True,0.6466666666666666
8295-KMENE,False,False,True,True,59,True,Sim,DSL,Sim,Não,Sim,Sim,Sim,Não,Dois anos,True,Cheque,76.45,4519.5,False,2.5483333333333333
8305-VHZBZ,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,20.2,20.2,True,0.6733333333333333
8309-IEYJD,False,True,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,70.6,70.6,False,2.353333333333333
8309-PPCED,False,False,True,False,72,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,110.45,7982.5,False,3.6816666666666666
8311-UEUAB,False,False,True,True,67,True,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Dois anos,True,Cheque eletrônico,75.5,5229.45,False,2.5166666666666666
8313-AFGBW,False,False,True,False,47,True,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Dois anos,False,Cheque eletrônico,73.6,3522.65,True,2.453333333333333
8313-KTIHG,False,False,False,False,4,True,Não,DSL,Não,Não,Não,Sim,Sim,Não,Mensal,True,Cheque eletrônico,61.3,249.4,True,2.0433333333333334
8313-NDOIA,False,False,False,False,24,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,104.15,2494.65,False,3.4716666666666667
8314-DPQHL,False,False,False,False,9,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Não,Sim,Anual,False,Cheque,50.8,463.6,True,1.6933333333333331
8314-HTWVE,False,False,True,True,7,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.85,144.15,False,0.6616666666666667
8316-BBQAY,False,False,False,False,65,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,59.95,3921.1,False,1.9983333333333335
8317-BVKSO,False,False,False,False,14,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque eletrônico,20.05,299.3,True,0.6683333333333333
8318-LCNBW,False,False,True,False,35,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Não,Sim,Sim,Anual,False,Cartão de crédito,53.15,1930.9,True,1.7716666666666667
8319-QBEHW,False,False,False,True,26,False,Sem serviço telefónico,DSL,Não,Sim,Não,Não,Sim,Não,Anual,True,Transferência bancária,39.95,1023.75,True,1.3316666666666668
8325-QRPZR,False,False,False,False,7,True,Não,Fibra Ótica,Não,Não,Sim,Não,Não,Não,Mensal,True,Cheque eletrônico,75.15,525.0,False,2.5050000000000003
8327-LZKAS,True,True,True,False,43,True,Sim,Fibra Ótica,Não,Não,Sim,Sim,Sim,Sim,Anual,True,Cheque eletrônico,107.55,4533.9,False,3.585
8327-WKMIE,False,False,False,False,37,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,20.15,785.75,True,0.6716666666666666
8328-SKJNO,False,False,False,True,23,False,Sem serviço telefónico,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,False,Transferência bancária,40.65,947.4,True,1.355
8329-GWVPJ,False,False,True,True,50,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,69.75,3557.7,False,2.325
8329-IBCTI,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.65,19.65,False,0.6549999999999999
8329-UTMVM,False,True,False,False,27,True,Sim,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,True,Transferência bancária,104.65,2964.0,True,3.4883333333333337
8331-ZXFOE,False,False,False,False,58,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,True,Cartão de crédito,71.1,4299.2,False,2.3699999999999997
8332-OSJDW,False,False,True,True,12,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,26.4,314.95,True,0.88
8336-TAVKX,False,True,True,False,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,False,Transferência bancária,78.45,5682.25,False,2.615
8337-MSSXB,True,False,False,False,14,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,86.3,1180.95,False,2.8766666666666665
8337-UPOAQ,True,True,True,False,10,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Não,Sim,Mensal,True,Cheque eletrônico,89.8,914.3,True,2.993333333333333
8338-QIUNR,False,False,True,True,72,True,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,Dois anos,True,Cartão de crédito,66.5,4811.6,True,2.216666666666667
8344-WFMFH,False,False,False,True,9,True,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,50.1,484.05,True,1.6700000000000002
8345-MVDYC,False,False,False,False,45,True,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,81.65,3618.7,False,2.7216666666666667
8347-GDTMP,False,False,True,False,64,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.45,1225.65,False,0.6483333333333333
8348-HFYIV,True,False,False,False,2,False,Sem serviço telefónico,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,49.25,90.35,True,1.6416666666666666
8348-JLBUG,False,True,True,False,64,True,Não,Fibra Ótica,Sim,Não,Sim,Não,Não,Não,Anual,False,Cartão de crédito,80.3,5017.7,True,2.6766666666666667
8350-NYMVI,False,False,False,False,39,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,False,Transferência bancária,41.1,1597.05,False,1.37
8356-WUAOJ,False,False,True,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,45.0,45.0,False,1.5
8357-EQXFO,True,False,False,False,7,True,Não,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,95.35,660.9,False,3.1783333333333332
8361-LBRDI,False,False,False,False,58,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,24.35,1423.85,False,0.8116666666666668
8361-LTMKD,True,True,True,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,74.4,306.6,True,2.48
8364-TRMMK,True,False,False,False,3,True,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,50.65,151.3,False,1.6883333333333332
8372-JUXUI,True,False,False,True,1,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.35,74.35,True,2.478333333333333
8374-UULRV,False,False,False,False,72,True,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,86.05,6309.65,True,2.868333333333333
8374-XGEJJ,True,True,True,False,43,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,101.0,4388.4,True,3.3666666666666667
8375-DKEBR,True,True,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,69.6,69.6,False,2.32
8375-KVTHK,False,False,True,False,68,True,Não,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,True,Cheque eletrônico,100.3,6754.35,True,3.3433333333333333
8378-LKJAF,False,False,True,True,38,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cartão de crédito,101.15,3956.7,True,3.371666666666667
8380-MQINP,False,False,True,True,55,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.3,1079.05,False,0.6766666666666666
8380-PEFPE,True,False,False,True,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,71.65,71.65,True,2.3883333333333336
8382-SHQEH,True,False,True,False,8,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,84.9,764.95,False,2.83
8383-SGHJU,False,False,False,False,33,True,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Anual,False,Cheque eletrônico,59.4,1952.8,False,1.98
8384-FZBJK,False,False,True,True,57,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,100.6,5611.7,False,3.353333333333333
